"stationname","month","year","aver_co","aver_o3","aver_pm10","aver_pm25","avg_temp","avg_wind"
Kicevo,11.0,2016.0,1.3661002785515322,36.02526462395543,87.35183844011142,,2.96725626740947,1.705821727019497
Kicevo,11.0,2017.0,,13.75835866261398,63.3951367781155,,6.4726507713884995,1.2987377279102383
Kicevo,11.0,2018.0,,,66.49070100143061,,,
Kicevo,11.0,2019.0,0.4576271186440678,25.034013605442176,,,,
Kicevo,12.0,2015.0,1.761827079934747,16.633070866141733,148.20272314674736,,0.49519115549215376,1.1066400380408927
Kicevo,12.0,2016.0,2.9991858887381295,34.24970149253731,135.81375848032567,17.346437908496743,-2.9772591587516963,1.5093894165535955
Kicevo,12.0,2017.0,,26.57377049180328,60.831594634873326,,2.370923913043478,1.6195652173913044
Kicevo,12.0,2018.0,1.559077809798271,27.236311239193082,91.79166666666667,,,
Kocani,1.0,2015.0,1.8504273504273505,21.953800298062593,91.23695976154993,,3.4044148936170204,1.7744680851063825
Kocani,1.0,2016.0,,,73.85,,-12.97,0.65
Kocani,1.0,2017.0,1.8705882352941177,27.55611390284757,71.5542570951586,,-6.883426966292135,1.5252808988764044
Kocani,1.0,2018.0,1.4605263157894737,,60.70175438596491,,,
Kocani,1.0,2019.0,1.15,31.36891891891892,64.91351351351351,,,
Kocani,2.0,2015.0,1.2016806722689075,30.736134453781514,62.714285714285715,,3.800336538461536,1.8604807692307685
Kocani,2.0,2017.0,0.9785932721712538,31.945038167938932,55.738931297709925,,1.3468468468468469,1.2972972972972974
Kocani,2.0,2018.0,0.9922360248447205,47.63409961685824,41.56521739130435,,,
Kocani,2.0,2019.0,0.45603576751117736,44.20417287630402,49.1371087928465,,,
Kocani,3.0,2015.0,0.9258114374034003,24.91808346213292,52.683153013910356,,4.724213649851634,1.707581602373887
Kocani,3.0,2017.0,0.45514950166112955,44.19435215946844,32.85548172757475,,6.594005449591281,1.8773841961852862
Kocani,3.0,2018.0,0.6576923076923077,56.138513513513516,41.52284263959391,,,
Kocani,3.0,2019.0,0.1144578313253012,56.375,34.74226804123711,,,
Kocani,4.0,2015.0,0.12050078247261346,45.02190923317684,40.178403755868544,,10.895175038051757,2.033439878234399
Kocani,4.0,2017.0,0.1563467492260062,56.18575851393189,22.99076923076923,,8.148536355051936,1.8744098205854582
Kocani,4.0,2018.0,,61.12536023054755,35.80259365994236,,,
Kocani,4.0,2019.0,0.18523676880222842,59.85097493036211,34.513927576601674,,,
Kocani,5.0,2015.0,0.0015479876160990713,32.74844720496895,39.72910216718266,,19.236123076923068,1.6473076923076908
Kocani,5.0,2017.0,0.047895500725689405,45.81182795698925,26.323924731182796,,12.96774193548387,1.728494623655914
Kocani,5.0,2018.0,,63.037921348314605,31.14747191011236,,,
Kocani,5.0,2019.0,0.03130434782608696,58.59652173913044,22.47304347826087,,,
Kocani,6.0,2015.0,0.060882800608828,42.79389312977099,31.17808219178082,,20.97503793626707,1.836297420333839
Kocani,6.0,2016.0,16.225058823529412,29.99425306122449,33.24287878787878,22.942302631578944,18.291449126413152,1.7393730729701953
Kocani,6.0,2017.0,0.16455696202531644,56.46408839779006,31.982,,20.4781455399061,1.5161971830985916
Kocani,6.0,2018.0,0.36666666666666664,54.61561119293078,30.100147275405007,,,
Kocani,6.0,2019.0,0.05997001499250375,65.98198198198199,29.871064467766118,,,
Kocani,7.0,2015.0,0.17214397496087636,58.0641627543036,33.16901408450704,,25.97301027900146,1.6019089574155647
Kocani,7.0,2016.0,8.195793103448278,40.25512520868115,34.33451035781544,29.722357142857145,18.055696600510913,1.598233444684612
Kocani,7.0,2017.0,0.11208151382823872,0.9354838709677419,34.7117903930131,,24.378612716763005,1.783236994219653
Kocani,7.0,2018.0,0.45564516129032256,26.755,29.37550471063257,,,
Kocani,7.0,2019.0,0.2982456140350877,69.889338731444,26.96221322537112,,,
Kocani,8.0,2015.0,0.10742496050552923,54.56803797468354,36.103011093502374,,23.486287051482076,1.3933229329173162
Kocani,8.0,2016.0,0.32174931129476575,44.843333333333355,31.10297520661159,0.24125972006220847,18.104616724738673,1.5564459930313588
Kocani,8.0,2017.0,0.17385057471264367,,36.79083094555874,,24.064050518718993,1.854984212900316
Kocani,8.0,2018.0,0.2953216374269006,,30.916666666666668,,,
Kocani,8.0,2019.0,0.4473324213406293,72.96005509641873,31.79343365253078,,,
Kocani,9.0,2015.0,0.6544585987261147,32.88575899843506,34.39246467817896,,17.739885844748855,1.4873084728564183
Kocani,9.0,2016.0,0.48238390092879246,34.40864906832301,34.681116279069734,14.04281947261663,14.36999891280713,1.4027415380155106
Kocani,9.0,2017.0,0.4790502793296089,,30.089385474860336,,18.721678321678322,1.7076923076923076
Kocani,9.0,2018.0,0.037552155771905425,,27.53963838664812,,,
Kocani,9.0,2019.0,0.44462025316455694,54.83565891472868,30.38915470494418,,,
Kocani,10.0,2015.0,0.796875,17.99823943661972,33.189655172413794,,10.064186440677963,1.4923531073446321
Kocani,10.0,2016.0,0.6408293460925041,18.670526315789466,31.820893141945785,14.39445945945946,9.370207667731622,1.5343929712460056
Kocani,10.0,2017.0,0.8567567567567568,,35.50945945945946,,12.352150537634408,1.5026881720430108
Kocani,10.0,2018.0,0.14381720430107528,,37.17741935483871,,,
Kocani,10.0,2019.0,0.6348074179743224,36.72375690607735,36.41304347826087,,,
Kocani,11.0,2015.0,1.148626817447496,22.267857142857142,53.1376,,6.897442028985508,1.4965178743961347
Kocani,11.0,2016.0,1.3498280098280095,15.446437346437353,61.48847665847665,,3.933458856345886,1.555006973500697
Kocani,11.0,2017.0,1.3426966292134832,,55.0084388185654,,7.032258064516129,1.485273492286115
Kocani,11.0,2018.0,0.6919770773638968,,47.14306151645207,,,
Kocani,11.0,2019.0,0.8508474576271187,27.965870307167236,30.91554054054054,,,
Kocani,12.0,2015.0,1.1392190152801358,,81.34868421052632,,1.2517407746574405,1.2430636955636951
Kocani,12.0,2016.0,3.192097701149425,16.928495702005737,77.94237215909087,8.235302325581399,-2.5836227951153306,1.697394843962007
Kocani,12.0,2017.0,1.3174603174603174,,56.834658187599366,,3.0747282608695654,1.6875
Kocani,12.0,2018.0,1.1397849462365592,21.973577235772357,70.38440860215054,,,
Kozle,1.0,2019.0,,,81.68010752688173,71.24193548387096,,
Kozle,2.0,2019.0,,,32.246246246246244,28.234234234234233,,
Kozle,3.0,2019.0,,,21.50338294993234,18.998646820027062,,
Kozle,4.0,2019.0,,,15.259722222222223,13.255555555555556,,
Kozle,5.0,2019.0,,,8.203504043126685,7.3719676549865225,,
Kozle,6.0,2019.0,,,8.980854197349043,8.119293078055964,,
Kozle,7.0,2019.0,,,9.70299727520436,8.908719346049047,,
Kozle,8.0,2019.0,,,10.740479548660085,9.814084507042253,,
Kozle,9.0,2019.0,,,10.83963691376702,9.860816944024206,,
Kozle,10.0,2019.0,,,22.980392156862745,20.57563025210084,,
Kozle,11.0,2018.0,,,39.995381062355655,35.609699769053115,,
Kozle,11.0,2019.0,,,17.487972508591064,15.738831615120274,,
Kozle,12.0,2018.0,,,74.15188172043011,63.79435483870968,,
Kumanovo,1.0,2015.0,4.024216524216524,,,,4.30345744680851,2.244202127659574
Kumanovo,1.0,2016.0,,,,,-13.24,0.86
Kumanovo,1.0,2017.0,2.3105413105413106,178.60335195530726,143.03966005665723,,-6.687675070028011,1.6904761904761905
Kumanovo,1.0,2018.0,2.5620542082738944,12.957848837209303,97.70328102710414,76.3694721825963,,
Kumanovo,1.0,2019.0,2.810810810810811,22.935135135135134,71.41891891891892,68.20675675675676,,
Kumanovo,2.0,2015.0,,,,,5.535288461538455,2.253060897435894
Kumanovo,2.0,2017.0,1.608433734939759,,131.6811377245509,,2.661169415292354,1.409295352323838
Kumanovo,2.0,2018.0,1.3693270735524257,20.98435054773083,56.093896713615024,44.333333333333336,,
Kumanovo,2.0,2019.0,1.3815201192250373,26.47988077496274,62.11922503725783,44.730253353204176,,
Kumanovo,3.0,2015.0,,,,,7.447294469357254,2.1987742899850535
Kumanovo,3.0,2017.0,0.5206043956043956,,61.26373626373626,,8.645776566757494,2.290190735694823
Kumanovo,3.0,2018.0,1.3737931034482758,37.09103448275862,58.846896551724136,41.08275862068965,,
Kumanovo,3.0,2019.0,1.3775510204081634,33.05555555555556,59.44460641399417,40.22238163558106,,
Kumanovo,4.0,2015.0,,,,,13.38553353658537,2.364268292682926
Kumanovo,4.0,2017.0,0.40210843373493976,,37.00903614457831,,9.9765625,2.1084280303030303
Kumanovo,4.0,2018.0,0.3157894736842105,39.66951566951567,46.07823613086771,21.2574679943101,,
Kumanovo,4.0,2019.0,0.5869262865090403,27.502086230876216,35.00836820083682,22.512569832402235,,
Kumanovo,5.0,2015.0,,,,,22.174430769230767,1.812076923076923
Kumanovo,5.0,2017.0,0.0442225392296719,,38.62078651685393,,14.989247311827956,1.89247311827957
Kumanovo,5.0,2018.0,0.02351313969571231,34.04676753782668,29.44704264099037,14.262723521320495,,
Kumanovo,5.0,2019.0,0.42434782608695654,40.332173913043476,18.29268292682927,11.27177700348432,,
Kumanovo,6.0,2015.0,,,,,23.046965098634292,2.046267071320183
Kumanovo,6.0,2016.0,0.3380440097799511,68.8203170731707,63.248823529411766,51.32382352941176,19.311901336074,1.7729136690647476
Kumanovo,6.0,2017.0,0.03333333333333333,,50.5,,21.342930711610485,1.8286516853932584
Kumanovo,6.0,2018.0,0.0109717868338558,35.436764705882354,25.86049926578561,13.572058823529412,,
Kumanovo,6.0,2019.0,0.011816838995568686,50.628330995792425,0.0,0.0,,
Kumanovo,7.0,2015.0,,,,,27.995036710719535,1.8003817914831137
Kumanovo,7.0,2016.0,1.0642492492492508,81.37444444444439,38.81405405405405,28.082530364372463,19.0253645116919,1.791416781292983
Kumanovo,7.0,2017.0,,,,,23.92630057803468,2.222543352601156
Kumanovo,7.0,2018.0,0.004310344827586207,42.08736559139785,27.672043010752688,14.834677419354838,,
Kumanovo,7.0,2019.0,0.14166666666666666,58.205128205128204,,,,
Kumanovo,8.0,2015.0,,,,,24.9849453978159,1.2871606864274576
Kumanovo,8.0,2016.0,0.5025206611570249,33.4452307692308,42.23673103448277,1.7420501730103806,18.306064653503682,1.6073035230352302
Kumanovo,8.0,2017.0,0.17287630402384502,75.15007429420506,45.74074074074074,17.002962962962965,24.871467025572006,2.053835800807537
Kumanovo,8.0,2018.0,0.19298245614035087,44.27485380116959,30.68081991215227,15.426686217008797,,
Kumanovo,8.0,2019.0,0.2568306010928962,41.356258596973866,,,,
Kumanovo,9.0,2015.0,,,,,17.82760273972602,1.6601192288178592
Kumanovo,9.0,2016.0,0.707788906009245,3.068830769230761,43.06611455108361,19.53806930693069,14.861213307240694,1.383998695368558
Kumanovo,9.0,2017.0,0.1836734693877551,52.78862973760933,39.434402332361515,16.262390670553938,18.53921568627451,1.7605042016806722
Kumanovo,9.0,2018.0,0.16133518776077885,51.3894297635605,36.92072322670376,18.557719054242003,,
Kumanovo,9.0,2019.0,1.8118195956454122,48.881064162754306,38.84705882352941,20.01219512195122,,
Kumanovo,10.0,2015.0,,,,,9.993945578231296,1.8370890022675748
Kumanovo,10.0,2016.0,0.7781599999999996,2.3908695652173884,49.168943999999996,28.90536912751677,10.055598086124403,1.9364114832535877
Kumanovo,10.0,2017.0,0.7540760869565217,39.16304347826087,52.06919945725916,29.87381275440977,11.99192462987887,1.781965006729475
Kumanovo,10.0,2018.0,0.9502688172043011,31.301075268817204,51.416666666666664,32.141129032258064,,
Kumanovo,10.0,2019.0,0.7459016393442623,29.93724420190996,87.71934604904632,43.33106267029973,,
Kumanovo,11.0,2015.0,,,,,6.2973797101449245,1.5452603864734304
Kumanovo,11.0,2016.0,1.940069637883007,27.018054054054055,118.41997206703905,,4.988089260808928,2.006792189679219
Kumanovo,11.0,2017.0,1.8677918424753868,31.481349911190055,81.70042194092827,59.59634317862166,6.490196078431373,1.442577030812325
Kumanovo,11.0,2018.0,1.981375358166189,12.295252225519288,74.28080229226362,52.72492836676218,,
Kumanovo,11.0,2019.0,1.1050847457627118,19.333333333333332,45.73220338983051,30.5,,
Kumanovo,12.0,2015.0,,,,,0.44243318409985066,1.3005781101614433
Kumanovo,12.0,2016.0,2.219915373765867,54.71156472261736,132.91260254596892,14.78734146341463,-1.6657801899592939,1.8887924016282225
Kumanovo,12.0,2017.0,1.8794326241134751,31.156989247311827,88.49019607843137,68.74089635854342,2.5692934782608696,1.8247282608695652
Kumanovo,12.0,2018.0,2.2688172043010755,20.603746397694525,84.76881720430107,70.18951612903226,,
Lazaropole,1.0,2015.0,3.9985754985754984,87.49152542372882,7.225,,3.040159574468086,1.8681382978723409
Lazaropole,1.0,2017.0,,105.609375,6.919941775836972,,-8.0561797752809,1.7008426966292134
Lazaropole,1.0,2018.0,,77.2046783625731,3.2102728731942216,,,
Lazaropole,1.0,2019.0,,88.79864864864865,6.714864864864865,,,
Lazaropole,2.0,2015.0,70.26315789473684,111.81481481481481,13.378048780487806,2.0526315789473686,3.0286378205128197,1.5861057692307687
Lazaropole,2.0,2017.0,,97.360103626943,13.0,,0.8260211800302572,1.5098335854765508
Lazaropole,2.0,2018.0,,93.22928709055877,4.584905660377358,,,
Lazaropole,2.0,2019.0,,94.56035767511177,11.429210134128168,,,
Lazaropole,3.0,2015.0,,106.3974358974359,12.693979933110368,,6.923738872403563,1.6984569732937689
Lazaropole,3.0,2017.0,,104.73809523809524,8.769759450171822,,4.993197278911564,1.6802721088435375
Lazaropole,3.0,2018.0,,125.92798690671032,5.554216867469879,,,
Lazaropole,3.0,2019.0,,20.073593073593074,13.649782923299567,,,
Lazaropole,4.0,2015.0,,112.02892561983471,10.693654266958424,,12.994581430745818,1.637899543378995
Lazaropole,4.0,2017.0,,105.06793048973144,9.087774294670846,,6.66225352112676,1.4464788732394367
Lazaropole,4.0,2018.0,,127.63617021276596,13.367174280879865,,,
Lazaropole,4.0,2019.0,,28.123249299719888,23.498595505617978,,,
Lazaropole,5.0,2015.0,,96.12523719165085,16.776,,20.092187981510012,1.6454237288135587
Lazaropole,5.0,2017.0,,96.97570850202429,13.692098092643052,,10.826612903225806,1.5806451612903225
Lazaropole,5.0,2018.0,,87.84250474383302,11.508500772797527,,,
Lazaropole,5.0,2019.0,,101.3008695652174,9.66608695652174,,,
Lazaropole,6.0,2015.0,,104.2508591065292,10.786764705882353,,22.866904400606984,1.5274506828528076
Lazaropole,6.0,2016.0,23.238928571428566,81.58112469437651,16.693571428571428,30.480367647058824,15.851857829670328,1.6821388507326003
Lazaropole,6.0,2017.0,,32.17829457364341,12.318032786885245,,16.548599439775913,1.1330532212885154
Lazaropole,6.0,2018.0,,83.43786982248521,9.818722139673106,,,
Lazaropole,6.0,2019.0,,100.10098176718093,18.855539971949508,,,
Lazaropole,7.0,2015.0,,96.63953488372093,14.522462562396006,,29.08920704845817,1.3021145374449337
Lazaropole,7.0,2016.0,19.5030303030303,83.44873261205565,14.20140649149921,20.765095057034223,16.119850658282562,1.3850245627824715
Lazaropole,7.0,2017.0,,,13.236280487804878,,18.671965317919074,1.2138728323699421
Lazaropole,7.0,2018.0,,102.69623655913979,17.806083650190114,,,
Lazaropole,7.0,2019.0,,104.07422402159244,17.27800269905533,,,
Lazaropole,8.0,2015.0,,89.94296577946768,22.64179104477612,,23.317675507020287,1.3616692667706711
Lazaropole,8.0,2016.0,2.2059740259740255,86.6155771905424,13.474852734922866,0.3425,16.304467673248162,1.4464692218350759
Lazaropole,8.0,2017.0,,102.73333333333333,17.77258064516129,,19.184450524395803,1.250341997264022
Lazaropole,8.0,2018.0,,100.02635431918009,19.23133235724744,,,
Lazaropole,8.0,2019.0,,112.39319727891156,18.342896174863387,,,
Lazaropole,9.0,2015.0,,80.93579454253612,,,15.487534194528866,1.3822771023302942
Lazaropole,9.0,2016.0,18.287488151658767,75.50590839694655,15.147297734627832,21.336993243243246,12.280390664637238,1.4020163803725447
Lazaropole,9.0,2017.0,,85.23830409356725,8.678955453149001,,13.698457223001402,1.3772791023842916
Lazaropole,9.0,2018.0,,110.25208333333333,15.414583333333333,,,
Lazaropole,9.0,2019.0,,98.76386687797148,20.813084112149532,,,
Lazaropole,10.0,2015.0,,62.69653767820774,,,9.095051020408158,1.5590986394557824
Lazaropole,10.0,2016.0,5.134270833333333,69.75331069609507,8.201027272727275,23.483999999999998,8.530494417862837,1.4181020733652314
Lazaropole,10.0,2017.0,,76.76371308016877,5.676100628930818,,9.129032258064516,1.2244623655913978
Lazaropole,10.0,2018.0,,97.94354838709677,22.18951612903226,,,
Lazaropole,10.0,2019.0,,86.02997275204359,16.75075987841945,,,
Lazaropole,11.0,2015.0,,76.60530973451327,,,5.766274310595061,1.4185374939525888
Lazaropole,11.0,2016.0,,77.36188133140378,6.21809891808346,,3.316596931659691,1.5788981868898186
Lazaropole,11.0,2017.0,,71.38693467336684,4.420212765957447,,4.234965034965035,1.3524475524475525
Lazaropole,11.0,2018.0,,83.10458452722062,18.310888252149,,,
Lazaropole,11.0,2019.0,,82.15824915824916,9.673400673400673,,,
Lazaropole,12.0,2015.0,,79.4294670846395,,,0.7808549690917738,1.149784593437945
Lazaropole,12.0,2016.0,22.60362445414846,86.72291525423725,5.73840480274443,14.343370370370376,-2.5641519674355506,1.5115875169606512
Lazaropole,12.0,2017.0,,78.13204951856946,3.1354933726067746,,-0.3233695652173913,1.5502717391304348
Lazaropole,12.0,2018.0,,84.20162381596752,6.477672530446549,,,
Lisice,1.0,2015.0,8.84068278805121,18.69208633093525,233.68376068376068,,4.3917553191489365,2.4199468085106384
Lisice,1.0,2016.0,,,341.78,,-9.57,1.0
Lisice,1.0,2017.0,2.7635135135135136,15.051319648093841,196.1388101983003,,-6.565316573556797,1.717877094972067
Lisice,1.0,2018.0,3.5863570391872277,19.605381165919283,158.63715529753264,,,
Lisice,1.0,2019.0,3.07972972972973,17.39054054054054,0.0,,,
Lisice,2.0,2015.0,1.7195512820512822,23.826860841423947,110.53685897435898,,6.158621794871794,2.1105876068376057
Lisice,2.0,2017.0,2.2813141683778233,9.539291217257318,153.47175572519083,,2.962574850299401,1.4550898203592815
Lisice,2.0,2018.0,1.625,18.410828025477706,76.83386075949367,,,
Lisice,2.0,2019.0,1.3561847988077496,28.097014925373134,0.0,,,
Lisice,3.0,2015.0,1.2289512555391433,30.09970238095238,54.02067946824224,,7.158725637181413,2.3814092953523254
Lisice,3.0,2017.0,0.763744427934621,27.125553914327917,49.54373177842566,,8.923705722070844,2.3419618528610355
Lisice,3.0,2018.0,1.3605015673981191,20.013452914798208,55.64076246334311,,,
Lisice,3.0,2019.0,1.9320809248554913,38.14078374455733,0.0,,,
Lisice,4.0,2015.0,0.47103658536585363,39.921779141104295,36.730182926829265,,13.571552511415522,2.594657534246576
Lisice,4.0,2017.0,0.3139717425431711,34.33135215453195,27.40713224368499,,10.237693389592124,1.9985935302390998
Lisice,4.0,2018.0,0.7346938775510204,32.052863436123346,37.0684133915575,,,
Lisice,4.0,2019.0,0.9763560500695411,50.116083916083916,0.0,,,
Lisice,5.0,2015.0,0.35139318885448917,45.67029548989114,39.46439628482972,,21.58041538461537,2.0002615384615385
Lisice,5.0,2017.0,0.12131147540983607,28.83514986376022,32.85195154777927,,15.150740242261104,1.9246298788694483
Lisice,5.0,2018.0,0.8228571428571428,31.3768115942029,31.73,,,
Lisice,5.0,2019.0,0.9250871080139372,48.81010452961672,0.0,,,
Lisice,6.0,2015.0,0.2039573820395738,52.141337386018236,30.620637329286797,,23.10638846737481,2.3465402124430956
Lisice,6.0,2016.0,1.252950391644908,33.108676470588215,31.702780487804876,35.16869047619047,19.18296016483516,1.7658722527472517
Lisice,6.0,2017.0,0.14968152866242038,32.958273381294966,36.52496433666191,,21.665266106442576,1.6596638655462186
Lisice,6.0,2018.0,0.9174147217235189,28.153284671532848,37.310592459605026,,,
Lisice,6.0,2019.0,0.6886395511921458,54.691444600280505,0.0,,,
Lisice,7.0,2015.0,1.768181818181818,61.45990922844175,44.760968229954614,,28.324038179148335,2.117312775330398
Lisice,7.0,2016.0,0.8061580882352931,52.44343891402717,58.050045112781966,38.03243295019158,18.759414750769643,2.0014511691884453
Lisice,7.0,2017.0,0.18823529411764706,40.03550295857988,30.885964912280702,,24.698986975397975,1.837916063675832
Lisice,7.0,2018.0,0.717741935483871,43.028225806451616,35.83870967741935,,,
Lisice,7.0,2019.0,0.8690958164642375,60.4251012145749,,,,
Lisice,8.0,2015.0,1.7828125,56.36990595611285,39.046875,,24.840358814352587,1.5618408736349447
Lisice,8.0,2016.0,1.0354883081155433,52.557103448275846,48.57807162534437,0.8521714285714286,19.02452542045237,2.076352213415812
Lisice,8.0,2017.0,2.0694444444444446,25.430124223602483,36.78428351309707,,25.702956989247312,1.799731182795699
Lisice,8.0,2018.0,0.7719298245614035,36.841874084919475,37.21376281112738,,,
Lisice,8.0,2019.0,0.776566757493188,59.67482993197279,,,,
Lisice,9.0,2015.0,0.5971107544141252,35.24247226624406,35.839171974522294,,18.901216818642347,2.070080547112462
Lisice,9.0,2016.0,0.5996244131455396,32.31856269113149,43.79704866562005,9.082238605898125,15.813719512195124,1.5713022648083617
Lisice,9.0,2017.0,1.0083565459610029,26.296875,36.119777158774376,,19.401960784313726,1.4803921568627452
Lisice,9.0,2018.0,0.6425591098748261,39.41863699582754,36.33657858136301,,,
Lisice,9.0,2019.0,0.6423611111111112,40.3349593495935,,,,
Lisice,10.0,2015.0,1.2289803220035778,16.185383244206772,54.09615384615385,,11.723743589743592,1.960401709401709
Lisice,10.0,2016.0,1.0661980830670932,18.214262560777946,36.20658256880734,55.92255102040819,10.76298722044729,1.8075399361022353
Lisice,10.0,2017.0,1.2148648648648648,18.993036211699163,57.50137362637363,,12.773889636608345,1.5746971736204576
Lisice,10.0,2018.0,1.0827586206896551,18.71448275862069,77.36190476190477,,,
Lisice,10.0,2019.0,1.2432065217391304,18.850889192886456,,,,
Lisice,11.0,2015.0,2.6233766233766236,6.80672268907563,123.11378205128206,,8.292206095791002,1.6484155781325593
Lisice,11.0,2016.0,2.657423398328691,11.4696987087518,130.37604456824522,,5.469972067039109,1.8580586592178776
Lisice,11.0,2017.0,2.7433380084151473,15.810271041369472,108.20505617977528,,7.375698324022347,1.2667597765363128
Lisice,11.0,2018.0,2.061604584527221,7.306590257879656,,,,
Lisice,11.0,2019.0,1.505084745762712,16.155405405405407,,,,
Lisice,12.0,2015.0,3.6704980842911876,3.2491408934707904,231.9739837398374,,3.0506353276353275,1.434257597340931
Lisice,12.0,2016.0,3.5486870748299335,11.111063535911597,206.86782903663507,37.18783382789318,-1.1409607577807848,1.8832746955345063
Lisice,12.0,2017.0,3.3360433604336044,10.963788300835654,139.47425474254743,,3.446693657219973,1.6558704453441295
Lisice,12.0,2018.0,2.6315789473684212,8.121130551816957,,,,
LisiceLuftdaten,7.0,2019.0,,,12.159574468085106,9.729007633587786,,
LisiceLuftdaten,8.0,2019.0,,,12.045317220543806,8.765861027190333,,
LisiceLuftdaten,9.0,2019.0,,,14.607784431137725,10.72305389221557,,
LisiceLuftdaten,10.0,2019.0,,,30.665726375176305,22.087447108603666,,
LisiceLuftdaten,11.0,2019.0,,,28.08783783783784,19.905405405405407,,
MZT,1.0,2019.0,,,109.2002688172043,75.75806451612904,,
MZT,2.0,2019.0,,,44.74024024024024,28.024024024024023,,
MZT,3.0,2019.0,,,25.370771312584573,16.315290933694182,,
MZT,4.0,2019.0,,,8.227777777777778,6.020833333333333,,
MZT,5.0,2019.0,,,0.0,0.0,,
MZT,6.0,2019.0,,,0.0,0.0,,
MZT,7.0,2019.0,,,,,,
MZT,8.0,2019.0,,,,,,
MZT,9.0,2019.0,,,,,,
MZT,10.0,2019.0,,,32.80373831775701,23.022429906542055,,
MZT,11.0,2018.0,,,35.60277136258661,25.71824480369515,,
MZT,11.0,2019.0,,,20.19463087248322,15.110738255033556,,
MZT,12.0,2018.0,,,73.63709677419355,45.755376344086024,,
MarkoCepenkovPulse,11.0,2019.0,,,31.6125,17.189873417721518,,
Miladinovci,1.0,2015.0,1.321479374110953,33.09285714285714,95.41452991452991,,4.3917553191489365,2.4199468085106384
Miladinovci,1.0,2016.0,,,55.94,,-9.57,1.0
Miladinovci,1.0,2017.0,0.9669421487603306,40.400326797385624,144.1696284329564,,-6.3011204481792715,1.7941176470588236
Miladinovci,1.0,2018.0,0.7357664233576642,21.79325513196481,91.70076335877863,,,
Miladinovci,1.0,2019.0,1.1675675675675676,31.11756756756757,100.45675675675676,,,
Miladinovci,2.0,2015.0,0.6939102564102564,39.92270531400966,45.82371794871795,,6.158621794871795,2.110587606837607
Miladinovci,2.0,2017.0,0.7126805778491172,29.919402985074626,86.35074626865672,,3.0452488687782804,1.588235294117647
Miladinovci,2.0,2018.0,0.9344773790951638,31.53198127925117,49.70982839313572,,,
Miladinovci,2.0,2019.0,0.5522388059701493,37.3955223880597,60.97611940298508,,,
Miladinovci,3.0,2015.0,0.9350073855243722,43.05917159763314,29.768094534711963,,7.158725637181413,2.381409295352324
Miladinovci,3.0,2017.0,0.47717842323651455,41.66943291839557,44.88397790055249,,9.112925170068028,2.3401360544217686
Miladinovci,3.0,2018.0,0.9267139479905437,37.867816091954026,47.618364418938306,,,
Miladinovci,3.0,2019.0,0.6098265895953757,41.522302158273384,55.469476744186046,,,
Miladinovci,4.0,2015.0,0.06994328922495274,51.06818181818182,27.003780718336483,,13.57155251141552,2.594657534246576
Miladinovci,4.0,2017.0,0.37147102526002973,46.74029850746269,27.700892857142858,,10.438028169014084,2.432394366197183
Miladinovci,4.0,2018.0,0.7561436672967864,40.78090766823161,38.25821596244131,,,
Miladinovci,4.0,2019.0,0.0584144645340751,41.794158553546595,36.327777777777776,,,
Miladinovci,5.0,2015.0,0.0,54.91007751937985,29.371517027863778,,21.58041538461538,2.000261538461538
Miladinovci,5.0,2017.0,0.4381720430107527,51.05107526881721,26.7997311827957,,15.416666666666666,1.9973118279569892
Miladinovci,5.0,2018.0,0.8043165467625899,53.04899135446686,32.01294964028777,,,
Miladinovci,5.0,2019.0,0.0017421602787456446,51.74520069808028,22.195121951219512,,,
Miladinovci,6.0,2015.0,0.03816793893129771,62.28614916286149,32.657534246575345,,23.106388467374813,2.3465402124430956
Miladinovci,6.0,2016.0,0.8096585365853661,57.80585365853657,29.26156097560976,66.21884462151394,19.754793383699628,1.7963112408424897
Miladinovci,6.0,2017.0,0.006230529595015576,62.694189602446485,32.269890795631824,,21.55672268907563,1.8186274509803921
Miladinovci,6.0,2018.0,0.12012012012012012,62.078947368421055,29.34402852049911,,,
Miladinovci,6.0,2019.0,0.03896103896103896,63.50771388499299,30.144460028050492,,,
Miladinovci,7.0,2015.0,5.158878504672897,75.5052790346908,32.028657616892914,,28.324038179148324,2.1173127753303964
Miladinovci,7.0,2016.0,0.5597957639939489,66.26800604229605,29.291515151515153,28.05535483870969,19.342843387698956,2.021666339162899
Miladinovci,7.0,2017.0,0.0,72.74052478134111,34.27696793002915,,24.03757225433526,2.1401734104046244
Miladinovci,7.0,2018.0,0.37768817204301075,53.64784946236559,32.33467741935484,,,
Miladinovci,7.0,2019.0,0.19863013698630136,63.211309523809526,26.36279069767442,,,
Miladinovci,8.0,2015.0,,73.140625,27.328125,,24.840358814352584,1.561840873634945
Miladinovci,8.0,2016.0,0.305631067961165,62.96457931034484,34.155820689655165,3.018,19.66667472130938,2.00431632192796
Miladinovci,8.0,2017.0,0.0539906103286385,71.1500701262272,35.32172701949861,,24.920698924731184,1.9663978494623655
Miladinovci,8.0,2018.0,0.4465592972181552,21.732064421669108,35.449487554904834,,,
Miladinovci,8.0,2019.0,0.2936400541271989,80.9904109589041,33.50813008130081,,,
Miladinovci,9.0,2015.0,,54.73505654281099,28.57377049180328,,18.90121681864235,2.070080547112462
